Time,Source,Destination,Protocol,Length,Source Port,Destination Port,bad_packet
18.647489755,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.842577638,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.984807461,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
7.139277286,VMware_8a:60:5f,Broadcast,ARP,60,,,0
18.880458573,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.827727898,192.232.16.204,192.167.5.35,TLSv1.2,596,443.0,57912.0,0
28.830832655,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
8.854189883,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.628810018,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.684042823,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.829638233,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
23.841902836,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.759965396,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.856542783,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.12518543,VMware_8a:31:5e,Broadcast,ARP,60,,,0
14.060851645,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.947707097,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.905707101,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
15.441586476,VMware_8a:12:84,Broadcast,ARP,60,,,0
18.878685107,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.81925874,192.232.16.204,192.167.5.35,TLSv1.2,1446,443.0,57912.0,0
18.880803083,192.167.5.22,192.167.5.35,ICMP,60,,,0
20.734223003,192.167.5.35,142.251.32.14,TLSv1.2,752,49734.0,443.0,0
3.705907073,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.687215557,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.869099737,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.631210373,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
14.055082921,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.808964169,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.637551793,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
30.687823909,VMware_8a:60:5f,Broadcast,ARP,60,,,0
18.700382958,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.959360268,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.68970422,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.977934238,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.842556141,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.947460024,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.870594375,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.752633457,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.936074232,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
29.09198084,VMware_8a:b2:34,Broadcast,ARP,60,,,0
28.861189532,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
32.281877096,192.167.5.35,192.167.5.22,ICMP,98,,,0
15.969024166,192.167.4.188,192.167.255.255,NBNS,92,137.0,137.0,0
3.731593975,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.936077548,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.630195605,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.80757692,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.884537863,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.881580736,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.886905984,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878819885,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.882148182,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.72381597,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.828524038,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.630524568,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.833205359,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.875561886,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.878841913,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.708283596,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
3.717552015,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.858942406,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.674663954,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.856993564,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.68867881,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.837894521,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.808921359,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
15.92989785,192.167.5.35,192.167.5.22,ICMP,98,,,0
33.646824664,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
18.640465025,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.787563127,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.8790485,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.958053896,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878763874,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.819223167,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.871673313,192.167.5.22,192.167.5.35,ICMP,60,,,0
1.720440064,142.251.32.14,192.167.5.35,TLSv1.2,1466,443.0,49734.0,0
3.62823004,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.785271753,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.869031603,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.870649242,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.810450884,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.811188668,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.088994977,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.675538315,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.9236353,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
34.352365899,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
8.910250858,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.639926268,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.072568281,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.880087728,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.742439409,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.827944372,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
3.639092166,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.644307161,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.939634342,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.819651335,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.82462749,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.637710279,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.857024964,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.881159632,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.12739881,192.167.9.39,192.167.255.255,NBNS,92,137.0,137.0,0
3.62707506,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.862451175,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.874225187,192.167.5.22,192.167.5.35,ICMP,60,,,0
32.850654905,VMware_8a:12:84,Broadcast,ARP,60,,,0
3.731579293,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.833987465,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.872877746,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.736324353,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.661713799,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.976678216,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.653417031,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.88647598,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878645083,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.928995502,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.081922998,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.715346477,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.873868936,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.875533141,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
21.959264385,192.167.9.39,192.167.255.255,BROWSER,239,138.0,138.0,0
28.947692423,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.852771966,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.913104189,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.754720409,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.750300171,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.813461354,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.878682914,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.622313508,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
32.622615085,142.251.32.14,192.167.5.35,TLSv1.2,93,443.0,49734.0,0
13.976125956,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.789937736,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.827586982,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.88098611,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.96868124,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.886507683,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.839929848,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.917244346,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.675557693,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.85267976,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.931296316,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.826568874,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.689589716,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.840098207,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.656602876,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
1.681246097,192.167.5.35,142.251.32.14,TLSv1.2,1675,49734.0,443.0,0
14.933359179,VMware_8a:31:5e,Broadcast,ARP,60,,,0
3.643364938,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
28.827574863,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.91491516,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.859875964,192.167.5.22,192.167.5.35,ICMP,60,,,0
16.002725373,VMware_8a:25:c0,Broadcast,ARP,60,,,0
8.752079284,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
13.832006897,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.82071102,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.890880414,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.820458455,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.950003016,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.805515646,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.800485762,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.878730599,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.951998072,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.952732039,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
20.748766579,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
13.916180307,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.72844156,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.913858516,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.971040077,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.837194509,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.743451473,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.861088264,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.898649886,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
22.734382394,192.167.5.35,142.251.32.14,TLSv1.2,215,49734.0,443.0,0
13.972053748,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.696684478,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.939719442,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.84096419,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
33.641880577,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.886465357,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.639876785,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878579028,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.757003794,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.809214106,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.701313272,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
19.968048627,192.167.4.164,192.167.255.255,NBNS,92,137.0,137.0,0
33.650453965,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.861616156,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.643328376,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.723828492,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.709741385,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
28.805518483,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
36.058427095,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
13.793904761,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.66373796,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.90733877,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.815942399,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.954652364,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.877714348,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.917238189,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
2.128989701,VMware_8a:12:84,Broadcast,ARP,60,,,0
28.938287022,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.761935313,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
26.137880133,192.167.5.35,192.167.5.22,ICMP,98,,,0
14.08419502,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
34.389738187,VMware_8a:31:5e,Broadcast,ARP,60,,,0
33.630519096,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.889292487,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.864372524,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.864890435,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.713594867,192.167.5.35,192.232.16.204,TCP,66,57914.0,443.0,0
18.878878118,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.823073397,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.641711965,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.873524776,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.686438529,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.829711457,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.84251176,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.84446738,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.875554331,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.822975759,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.956141328,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.874347172,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.729310393,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
28.82188152,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
10.84593777,192.167.5.35,192.167.5.22,ICMP,98,,,0
3.653378082,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.878807633,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.880156155,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878740617,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.042292542,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.882310511,192.167.5.22,192.167.5.35,ICMP,60,,,0
16.803900325,VMware_8a:b2:34,Broadcast,ARP,60,,,0
28.919555746,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.650463782,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.749920492,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.928441751,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.654226076,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.914970966,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.630527061,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.634864095,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.813719697,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.849579356,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
4.177222403,VMware_8a:12:84,Broadcast,ARP,60,,,0
8.858882713,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.752394129,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
23.812386163,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.689697734,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
29.209870096,192.167.5.35,192.167.5.22,ICMP,98,,,0
3.630235271,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
22.771691197,142.251.32.14,192.167.5.35,TLSv1.2,244,443.0,49734.0,0
18.640011944,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
1.720448111,142.251.32.14,192.167.5.35,TLSv1.2,85,443.0,49734.0,0
23.842764749,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.865578991,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.907986461,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.824194259,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.833168139,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.691957807,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.883000586,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.646653819,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.910201405,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.984797544,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.864114607,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.883618125,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.945325721,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878611794,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.892213816,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.865959762,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.721501776,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.654510377,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
22.77194331,192.167.5.35,142.251.32.14,TLSv1.2,93,49734.0,443.0,0
14.100663289,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.899539578,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.874837831,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.780592213,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.882072676,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.899556085,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.919579827,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
31.524383053,192.167.3.73,192.167.255.255,NBNS,92,137.0,137.0,0
18.878603058,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.854202211,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.897945607,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
27.228191862,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
3.653340828,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.882696133,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.878581293,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.05033878,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.852012371,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.881972202,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.634942138,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
23.81673018,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.809171108,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878694548,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.947693287,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.811019992,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.745688242,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.630523619,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.684056486,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.882383943,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.691830389,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.867544655,192.167.5.22,192.167.5.35,ICMP,60,,,0
0.559885534,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
7.698989241,142.251.32.14,192.167.5.35,TLSv1.2,127,443.0,49734.0,0
13.935689779,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.797145336,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.681709118,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.87861404,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.624339105,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878583522,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.653380845,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.868329006,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.836738413,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.687965246,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.878606592,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.792280322,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.878748695,192.167.5.22,192.167.5.35,ICMP,60,,,0
35.414340233,VMware_8a:31:5e,Broadcast,ARP,60,,,0
18.624295116,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.679367613,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.903639237,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.648544892,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.717021994,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.829677942,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.867302226,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
8.914991374,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
1.141696933,192.167.4.123,192.167.255.255,BROWSER,239,138.0,138.0,0
33.648135112,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.856641737,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.882407513,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.005439605,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.830726069,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
11.134697439,192.167.9.105,192.167.255.255,NBNS,92,137.0,137.0,0
18.684058593,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.931136285,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.840089069,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
27.208025395,142.251.32.14,192.167.5.35,TLSv1.2,85,443.0,49734.0,0
3.628233044,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
6.563270671,VMware_8a:b2:34,Broadcast,ARP,60,,,0
18.663741707,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.666457265,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.878692139,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.884371068,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
15.919908057,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
23.87681946,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.847196302,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.801705625,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.879456208,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.964585189,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878617057,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.104793653,142.251.32.14,192.167.5.35,TLSv1.2,93,443.0,49734.0,0
13.976116414,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878866628,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.851836739,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.809180076,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.853657242,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.743447883,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.619981965,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
13.827715125,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.819283355,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.686481868,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.764123073,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.882455188,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.754935938,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
